"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"29407",1,"خلیہٴ خون | ذرات خون | لہوکادانہ","blood cell | blood corpuscle | corpuscle","خون میں پایا جانے والا خلیہ","either of two types of cells (erythrocytes and leukocytes) and sometimes including platelets"
"29411",1,"سفید لہو ذرات","leucocyte | leukocyte | wbc | white blood cell | white blood corpuscle | white cell | white corpuscle","خون میں پایا جانے والا ایک سفید رنگ کا دانہ","blood cells that engulf and digest bacteria and fungi; an important part of the body's defense system"
"29418",1,"لمف سل | لمفی خلیہ | لمفی غدود","lymph cell | lymphocyte","یک مرکزیہ، غیرذراتی سفید خون خلیہ:""لمفی خلیے کی پیداوار تھائمس میں ہوتی ہے""","an agranulocytic leukocyte that normally makes up a quarter of the white blood cell count but increases in the presence of infection"
"29433",1,"سرخ لہوذرات | لال خون ذرات","erythrocyte | rbc | red blood cell","خون میں پایا جانے والا ایک قسم کا بہت چھوٹا دانہ","a mature blood cell that contains hemoglobin to carry oxygen to the bodily tissues; a biconcave disc that has no nucleus"
"29445",1,"کورنقاطی","blind spot | optic disc | optic disk","آنکھ کےاندرکےپردے پرکی وہ جگہ جو روشنی حاصل نہیں کرتی ہے جس سے سامنےکی پڑی چیز دکھائی نہیں پڑتی ہے:""کئی مرتبہ ذیابیطس کے سبب  بھی کورنقاطی ہوتا ہے""","the point where the optic nerve enters the retina; not sensitive to light"
"29449",1,"پیدائشی خلیہ","germ cell | reproductive cell | sex cell","بیضہ یا فوطہ","a spermatozoon or an ovum"
"29458",1,"جفتی خلیہ","gametocyte","ایک غیرپختہ جانداریا نباتی خلیہ جس سےجفتی پیدا ہوتے ہیں:""جفتی خلیہ سےجفتی کی تشکیل نیم سوتی تقسیم کے ذریعے ہوتی ہے""","an immature animal or plant cell that develops into a gamete by meiosis"
"29473",1,"امیون سسٹم | مدافعتی نظام | نظام مدافعت","immune system","NO_GLOSS","a system (including the thymus and bone marrow and lymphoid tissues) that protects the body from foreign substances and pathogenic organisms by producing the immune response"
"29477",1,"نظام عضلات","muscle system | muscular structure | musculature","جاندار کے جسم میں پایاجانے والا عضلہ جاتی ڈھانچہ جس کے ذریعے اعضا چلتے ہیں:""کسرت کرنے سے نظام عضلات بہتر ڈھنگ سے کام کرتا ہے""","the muscular system of an organism"
"29479",1,"اعصابی نظام","nervous system | systema nervosum","وہ نظام جس کے ذریعے اعصاب کے تمام اعمال عمل پاتے ہیں:""اعصابی نظام جسم کی تمام ضروری اور غیرضروری اعمال کو درست رکھتا ہے""","the sensory and control apparatus consisting of a network of nerve cells"
"29492",1,"اعصابی خلیہ","nerve cell | neuron","جسم میں پایا جانے والا وہ خلیہ جواحساس لانے یا لے جانے کا کام کرتاہے","a cell that is specialized to conduct nerve impulses"
"29519",1,"گلچرم | لوب","lappet | wattle","کچھ پرندوں کے گلے سے لٹکتا گوشت کا ٹکڑا:""مرغے کوبھی لوب ہوتا ہے""","a fleshy wrinkled and often brightly colored fold of skin hanging from the neck or throat of certain birds (chickens and turkeys) or lizards"
"29537",1,"عصب","nerve | nervus","NO_GLOSS","any bundle of nerve fibers running to various organs and tissues of the body"
"29544",1,"دماغی رگ | دماغی عصب | دماغی نس","cranial nerve","دماغ سے نکلنے والی بارہ جوڑی نسوں میں سے کوئی ایک نس","any of the 12 paired nerves that originate in the brain stem"
"29566",1,"بھیجہ | دماغ | مغز","brain | encephalon","کھوپڑی کے اندر مرکزی اعصابی نظام کا وہ حصہ جو ایک بڑا ملائم پنڈ ہوتا ہے اور سامنے کے دماغ، درمیانی دماغ اور پیچھے کے دماغ سے مل کربنا ہوتاہے","that part of the central nervous system that includes all the higher nervous centers; enclosed within the skull; continuous with the spinal cord"
"29579",1,"پیٹیوٹری غدود | غدودنخامیہ","hypophysis | pituitary | pituitary body | pituitary gland","ایک درون ریز غدود جو دماغ کی بنیاد سے منسلک چھوٹی بھورے رنگ کی اور انڈانما ہوتی ہے:""غدودنخامیہ اگلی اور پچھلی دو حصوں میں منقسم ہوتی ہے""","the master gland of the endocrine system; located at the base of the brain"
"29671",1,"حبل شوکی | حرام مغز | نخاع","medulla spinalis | spinal cord","مرکز اعصاب کا وہ حصہ جو ریڑھ کی ہڈی کے اندر ہوتاہے","a major part of the central nervous system which conducts sensory and motor nerve impulses to and from the brain; a long tubelike structure extending from the base of the brain through the vertebral canal to the upper lumbar region"
"29700",1,"نظام تنفس","respiratory system | systema respiratorium","وہ نظام جس کے ذریعے آکسیجن اختیار کیا جاتا ہے اور کاربن ڈائی آکسائڈ جسم سے باہر نکالی جاتی ہے یا وہ نظام جس کے ذریعے عمل تنفس عمل میں آتا ہے","the system for taking in oxygen and giving off carbon dioxide; in terrestrial animals this is accomplished by breathing"
"29704",1,"حسی نظام","sensory system","جسم میں حسی اعضا کا نظام:""جسم میں ہر قسم کا حس حسی نظام کے ذریعے حاصل ہوتا ہے""","the body's system of sense organs"
"29706",1,"پیشاب کا راستہ | پیشاب کی نالی","urinary tract","پیشاب نکلنے کا راستہ","the organs and tubes involved in the production and excretion of urine"
"29707",1,"نظام لمف","vascular system","وہ نلیاں اور نسیج جو پودے یا انسانی جسم  میں رقیق مادہ جیسے خون، لمف یا رس وغیرہ پھیلاتے ہیں یا ایک حصے سے دوسرے حصے میں لے جاتے ہیں:""نظام لمف میں لمفی نسیج پائے جاتے ہیں""","the vessels and tissue that carry or circulate fluids such as blood or lymph or sap through the body of an animal or plant"
"29708",1,"نظام دوران خون","cardiovascular system | circulatory system","وہ نظام جس کے ذریعے جسم میں خون کی آمدورفت ہوتی ہے:""نظام دوران خون کے ذریعے خون جسم کے تمام حصوں میں دوڑتا رہتا ہے""","the organs and tissues involved in circulating blood and lymph through the body"
"29711",1,"پھکنا | غبارہ | مثانہ","urinary bladder","ناف کے نیچے کا وہ اندرونی حصہ جس میں پیشاب جمع رہتا ہے","a membranous sac for temporary retention of urine"
"29715",1,"موترمارگ","urethra","NO_GLOSS","duct through which urine is discharged in most mammals and which serves as the male genital duct"
"29722",1,"مادہ عضوئےپیدائش | نسوانی شرم گاہ | نسوانی عضوئے پیدائش","female internal reproductive organ","مادہ میں پایا جانے والا  عضو ئے پیدائش","the reproductive organs of a woman"
"29725",1,"بچہ دانی | بیضہ دان | رحم | کیسئہ تخم","ovary","مادہ تولیدی عضو جہاں بیضہ کی تخلیق ہو تی ہے","(vertebrates) one of usually two organs that produce ova and secrete estrogen and progesterone"
"29735",1,"بچے کو محفوظ رکھنے والی تھیلی","marsupium","کچھ جانداروں میں پائی جانے والی ایک قسم کی تھیلی جس میں وہ اپنے کو محفوظ رکھتے ہیں","an external abdominal pouch in most marsupials where newborn offspring are suckled"
"29736",1,"آنڈ | خصیہ | فوتا","scrotum","دودھ پی کر پلنے والے جانداروں کے نروں کے حسیاتی عضو کے نیچے کی تھیلی جس میں دو گٹھلیاں ہوتی ہیں","the external pouch that contains the testes"
"29738",1,"آبلہ | پھپھولا | چھالا","bleb | blister | bulla","جلنےوغیرہ سےجلدپرپانی سے بھراہواابھار","(pathology) an elevation of the skin filled with serous fluid"
"29744",1,"بچہ دانی | پیٹ | حمل | کوکھ","uterus | womb","خواتین کے پیٹ کا وہ مقام جس میں حمل یا بچہ رہتا ہے","a hollow muscular organ in the pelvic cavity of females; contains the developing fetus"
"29751",1,"نال","umbilical | umbilical cord","رسی کی شکل کی وہ نلی جو ایک اور پیٹ کے بچے کی ناف سے اور دوسری جانب سے بچے بچہ دانی سے ملی ہوتی ہے","membranous duct connecting the fetus with the placenta"
"29754",1,"اندام نہانی | رحم | فرج","vagina","عورت کا پیدائش والا عضو","the lower part of the female reproductive tract; a moist canal in female mammals extending from the labia minora to the uterus"
"29755",1,"چوت","cunt | puss | pussy | slit | snatch | twat","NO_GLOSS","obscene terms for female genitals"
"29756",1,"پَتنا","vulva","فرج کاکنارےوالایاباہری حصّہ","external parts of the female genitalia"
"29766",1,"بظر | ٹَنا | ٹِنَا | ٹَنِی","button | clit | clitoris","فرج میں کاابھراحصہ:""جماع کے وقت بظربڑاہوجاتاہے""","a female sexual organ homologous to the penis"
"29772",1,"انڈکوش | خصیہ | فوطہ","ball | ballock | bollock | egg | nut | orchis | testicle | testis","NO_GLOSS","one of the two male reproductive glands that produce spermatozoa and secrete androgens"
"29774",1,"آلہٴ تناسل | ذکر | عضوتناسل","male reproductive gland","مرد کا وہ عضو جو پیدائش سے متعلق ہے","the reproductive organs of a man"
"29780",1,"ذکر | عضو تناسل","member | penis | phallus","مرد کا افزائش نسل کا عضو","the male organ of copulation (`member' is a euphemism)"
"29781",1,"لنڈ","cock | dick | pecker | peter | prick | putz | shaft | tool","NO_GLOSS","obscene terms for penis"
"29789",1,"تنفسی عضو | عضو تنفس","respiratory organ","وہ عضو جو تنفس کے عمل میں حصہ لیتاہے","any organ involved in the process of respiration"
"29792",1,"نتھنا","nasal cavity","ناک کا سوراخ","either of the two cavities lying between the floor of the cranium and the roof of the mouth and extending from the face to the pharynx"
"29800",1,"حلق | صوتی عضلات | گلہ","plica vocalis | vocal band | vocal cord | vocal fold","گلے کے اندر کا وہ عضو یا حصہ جس کی مدد یا کوشش سے آواز نکلتی ہے","either of two pairs of folds of mucous membrane projecting into the larynx"
